"","Year","Origin","Dest","CNT","DepDelaySum","ArrDelaySum"
"34154",2005,"ROC","IAD",1666,-5326,-5572
"34155",2005,"ORD","MQT",140,3081,3276
"34156",2005,"DEN","PUB",1,0,NA
"34157",2006,"ALB","MCO",1102,5170,-9272
"34158",2006,"LAS","TUS",3088,40753,30066
"34159",2006,"MAF","ELP",365,1283,641
"34160",2006,"MCI","SEA",365,5467,5709
"34161",2006,"MCO","BHM",680,3653,655
"34162",2006,"SJC","SNA",5524,17074,7795
"34163",2006,"TUL","HOU",1296,11968,7725
"34164",2006,"COS","DEN",3821,32396,23267
"34165",2006,"CVG","ROC",963,4353,3536
"34166",2006,"GSP","CVG",756,3673,-188
"34167",2006,"EUG","SLC",879,2018,-34
"34168",2006,"SNA","LAX",2036,5579,2764
"34169",2006,"DSM","DEN",1360,8915,7089
"34170",2006,"EUG","DEN",724,8874,7627
"34171",2006,"MSY","IAH",4150,23586,36061
"34172",2006,"IAH","ORF",1257,15299,14302
"34173",2006,"AUS","IAH",3665,22805,35470
"34174",2006,"CVG","PHX",790,3674,1335
"34175",2006,"MCO","CVG",1290,1853,-2921
"34176",2006,"BOS","CMH",1020,16710,17992
"34177",2006,"MSP","MCI",2089,11538,15780
"34178",2006,"MIA","SFO",1086,13559,12402
"34179",2006,"OAK","DFW",1428,5818,3845
"34180",2006,"IAD","LGB",1182,10104,6292
"34181",2006,"FSD","MSN",2,83,NA
"34182",2006,"RDM","DEN",34,383,998
"34183",2006,"LAX","PUB",1,-1,NA
"34184",2006,"PHF","FLL",55,137,-592
"34185",2007,"TUL","LAS",363,1228,-2916
"34186",2007,"DAL","TUL",2284,27146,22680
"34187",2007,"IAD","LAS",1939,21889,13434
"34188",2007,"PHL","HOU",700,13829,3686
"34189",2007,"CLE","CLT",1557,5947,7417
"34190",2007,"CLE","ALB",1182,5291,4814
"34191",2007,"PHL","IAD",567,9305,8964
"34192",2007,"PHX","FLG",1804,11279,11578
"34193",2007,"RDU","IAD",1843,25254,21498
"34194",2007,"CLT","PHX",1907,34163,25203
"34195",2007,"JAX","LAX",272,984,-1654
"34196",2007,"CVG","SNA",292,2176,729
"34197",2007,"GPT","TPA",365,959,2093
"34198",2007,"DFW","GSP",1425,17744,17813
"34199",2007,"RSW","MSP",685,7876,9325
"34200",2007,"COS","MSP",690,2999,7243
"34201",2007,"MLI","MEM",644,4891,4566
"34202",2007,"ORF","DFW",1055,9680,6814
"34203",2007,"OAK","DFW",1365,9375,12445
"34204",2007,"OAK","OGG",363,104,-4328
"34205",2007,"DAL","BHM",646,6424,-2235
"34206",2007,"PMD","LAX",1,0,12
"34207",2007,"SLC","WYS",265,361,2369
"34208",2007,"MSN","CPR",1,-8,NA
"34209",2007,"DFW","ROW",235,3407,3000
"34210",2007,"PDX","ONT",64,1074,771
"34211",2008,"MSY","LAS",720,7005,3165
"34212",2008,"OMA","LAS",1081,7297,1062
"34213",2008,"RNO","SAN",726,6509,2636
"34214",2008,"HOU","DAL",9259,109857,100960
"34215",2008,"IAH","BTR",1931,13793,10837
"34216",2008,"IAH","ICT",1556,13376,13562
"34217",2008,"MEM","CLT",2545,20021,20448
"34218",2008,"SBA","PHX",1599,6604,3336
"34219",2008,"BOS","PHL",5995,44140,46151
"34220",2008,"JFK","BOS",7187,110760,101182
"34221",2008,"FLL","CVG",678,4155,4517
"34222",2008,"LAX","SNA",28,426,451
"34223",2008,"SBA","SFO",2988,47960,48374
"34224",2008,"ORD","DFW",7730,130323,118148
"34225",2008,"ORD","PIA",3034,34322,28995
"34226",2008,"CDC","SGU",1,3,19
"34227",2008,"KOA","ORD",219,1193,861
"34228",2008,"PHL","LAX",2225,31674,20528
"34229",2008,"FLL","ORD",1557,24745,26699
"34230",2008,"PHL","STT",198,3789,3373
"34231",2008,"JAX","ATL",5587,31339,38152
"34232",2008,"ATL","ORF",2749,31344,30341
"34233",2008,"BOS","ATL",5904,56275,59467
"34234",2008,"ATL","FSM",626,6204,5400
"34235",2008,"LGA","CAE",580,13898,11867
"34236",2008,"BNA","DCA",1367,6722,6584
"34237",2008,"STL","SGF",353,10901,9810
"34238",2008,"MEM","BTR",969,6105,5218
"34239",2008,"MCO","PSE",345,6273,3467
"34240",2008,"CHS","JAX",2,-15,-9
"34241",2008,"MSN","RFD",1,91,NA
"34242",2008,"MKE","MKG",263,2765,3037
"34243",2008,"CRW","DTW",206,-34,-3276
"34244",2005,"ATL","OGG",12,62,195
"34245",1987,"RSW","TPA",354,629,654
"34246",1987,"ELP","ABQ",606,4139,2653
"34247",1987,"ORD","PBI",175,606,842
"34248",1987,"BOS","IAD",784,7472,8945
"34249",1987,"SMF","SEA",174,959,1262
"34250",1987,"FLG","GCN",116,835,1123
"34251",1987,"DTW","MCO",330,3441,5940
"34252",1987,"SLC","RNO",418,3348,5009
"34253",1987,"MIA","LAX",376,7486,9083
"34254",1987,"ROA","EWR",77,309,515
"34255",1987,"MSY","EWR",223,2393,3041
"34256",1987,"LAX","TPA",76,1005,628
"34257",1987,"SAN","MCI",159,1212,2377
"34258",1987,"BNA","LIT",263,1201,223
"34259",1987,"PIT","BUF",359,2284,2767
"34260",1987,"PIE","TPA",1,7,10
"34261",1990,"FLL","BNA",253,1228,-248
"34262",1988,"LNK","ICT",110,446,713
"34263",2008,"EGE","JFK",13,601,572
"34264",1988,"MCO","PBI",2648,14856,20638
"34265",1988,"HNL","SEA",725,8316,10300
"34266",1988,"ORD","SJC",2350,29114,16522
"34267",1988,"SMF","DEN",2108,11566,8271
"34268",1988,"ORD","MDT",1770,19823,17048
"34269",1988,"BOS","PHL",6959,68310,72541
"34270",1988,"ATL","MEM",4303,20429,29725
"34271",1988,"EWR","BWI",1768,15555,12427
"34272",1988,"FAY","ORF",289,1451,2803
"34273",1988,"PHL","GSO",499,983,-65
"34274",1988,"BWI","OAJ",708,3169,4554
"34275",1988,"DEN","AMA",507,5509,1182
"34276",1988,"AUS","ATL",1072,5985,7865
"34277",1988,"JAN","BHM",708,2940,3635
"34278",1988,"FAI","JNU",360,733,1573
"34279",1988,"LBB","PHX",326,1364,1904
"34280",1988,"CHA","HSV",2,11,-24
"34281",1988,"IND","FWA",1,90,101
"34282",1989,"LAX","OAK",3804,38928,41682
"34283",1989,"IAD","PBI",371,3399,4628
"34284",1989,"ROC","DCA",986,6166,8421
"34285",1989,"MSP","PDX",851,7193,5082
"34286",1989,"LGA","GSO",1363,26234,30560
"34287",1989,"ELM","SYR",160,477,653
"34288",1989,"CHO","CLT",1204,6948,10513
"34289",1989,"IAH","STL",1765,11756,12965
"34290",1989,"DEN","LGA",2437,29521,22553
"34291",1989,"SEA","CVG",357,927,1302
"34292",1989,"AGS","CAE",343,4403,3379
"34293",1989,"SAT","SLC",713,2082,3519
"34294",1989,"GNV","MCO",1,64,NA
"34295",1990,"IND","EVV",1036,4535,3002
"34296",1990,"ELM","PIT",1044,4883,6348
"34297",1990,"ROC","SYR",1826,9760,11961
"34298",1990,"ORF","RDU",2299,10191,10103
"34299",1990,"MIA","GNV",1003,2120,5763
"34300",1990,"SAN","PHX",10038,73150,55524
"34301",1990,"BWI","ROA",716,1661,1341
"34302",1990,"DAL","AUS",3542,24814,24238
"34303",1990,"DTW","MSY",379,1666,2205
"34304",1990,"MSP","HDN",75,829,913
"34305",1990,"MLI","STL",1213,4536,4370
"34306",1990,"ANC","SEA",6396,47075,54128
"34307",1990,"IAD","PWM",1045,5534,2115
"34308",1990,"LIT","DFW",3482,22721,32271
"34309",1990,"SJU","ATL",2079,21113,24806
"34310",1990,"MSO","SLC",713,4487,6020
"34311",1990,"MDT","PHL",1,0,-5
"34312",1990,"DEN","SNA",1375,9876,7716
"34313",1990,"MOB","BHM",1,11,5
"34314",1991,"MIA","DAY",348,807,2327
"34315",1991,"PHL","RDU",2126,7870,-1266
"34316",1991,"OMA","MEM",445,-969,-145
"34317",1991,"EWR","DTW",4330,16597,2077
"34318",1991,"SEA","SFO",7997,69240,65472
"34319",1991,"EUG","DEN",683,4251,6221
"34320",1991,"DEN","BOI",1320,10080,7885
"34321",1991,"DEN","BUR",1022,5304,5729
"34322",1991,"ATL","SJU",1421,13830,14532
"34323",1991,"DFW","MAF",1460,11171,11690
"34324",1991,"SJU","BNA",348,215,-3602
"34325",1991,"DFW","JAC",87,475,401
"34326",1991,"CLE","SDF",807,3729,-1341
"34327",1991,"EWR","MSY",992,8980,8089
"34328",1991,"BDL","TPA",354,635,172
"34329",1991,"BNA","GSO",687,3398,5892
"34330",1991,"FLL","DCA",517,528,1274
"34331",1991,"FSD","MLI",240,315,616
"34332",1991,"SMF","LGB",237,311,374
"34333",1991,"CLE","SEA",81,109,3
"34334",1992,"MCI","ICT",389,429,-1695
"34335",1992,"CLT","MLB",1143,8557,11432
"34336",1992,"PHL","STL",2602,19828,12217
"34337",1992,"JFK","BWI",332,4774,6471
"34338",1992,"GEG","MSP",810,188,18
"34339",1992,"JFK","MCO",1395,14913,13662
"34340",1992,"JAX","MCO",617,875,328
"34341",1992,"ATL","JAX",3609,35069,35881
"34342",1992,"BTV","MHT",159,281,414
"34343",1992,"ATL","IAD",2876,21274,29061
"34344",1992,"PVD","IAD",978,2957,727
"34345",1992,"JFK","CVG",466,6167,6833
"34346",1992,"ATL","MSY",3348,31799,31343
"34347",1992,"DFW","MOB",689,6553,6076
"34348",1992,"CMH","MCO",1076,6706,4039
"34349",1992,"MEM","IND",1040,737,-1355
"34350",1992,"IAH","SAN",1254,12210,4510
"34351",1992,"GST","JNU",76,1236,1488
"34352",1993,"PBI","PIT",938,4496,3603
"34353",1993,"CLT","DFW",2682,13254,15096
"34354",1993,"DAL","AUS",3792,20479,12907
"34355",1993,"DTW","CLE",2234,10040,5814
"34356",1993,"MSP","GEG",805,4221,1070
"34357",1993,"SAT","STL",1213,626,-2538
"34358",1993,"LAS","DEN",4241,27369,42406
"34359",1993,"EWR","CLE",2458,27780,31050
"34360",1993,"BTR","IAH",640,1328,2673
"34361",1993,"ATL","HNL",243,4030,2203
"34362",1993,"LAX","ANC",59,778,226
"34363",1993,"DCA","DFW",4803,29200,35634
"34364",1993,"PWM","ALB",708,3472,1190
"34365",1993,"ATL","AUS",1057,8393,9382
"34366",1993,"ATL","BHM",3157,22011,28853
"34367",1993,"EWR","ATL",4923,60619,86675
"34368",1993,"BHM","DFW",2277,10085,13609
"34369",1993,"BNA","BTR",486,3063,2229
"34370",1993,"PDX","SNA",361,613,1665
"34371",1994,"LAX","MCI",999,7486,1360
"34372",1994,"ROC","DCA",1052,7119,6440
"34373",1994,"GRR","PIT",1340,6624,5439
"34374",1994,"MCI","LGA",978,7995,1128
"34375",1994,"MKE","PIT",1370,9021,6761
"34376",1994,"BOS","MEM",698,4106,-1624
"34377",1994,"SJC","SMF",116,322,82
"34378",1994,"RAP","SLC",91,60,-262
"34379",1994,"SFO","MEM",706,385,-5003
"34380",1994,"RDU","ROC",344,3342,3089
"34381",1994,"SYR","RDU",313,321,-851
"34382",1994,"RST","ORD",1352,1959,-1306
"34383",1994,"ONT","PDX",493,1523,2359
"34384",1994,"IAH","BTR",503,2754,2054
"34385",1994,"IAH","OMA",311,1976,1319
"34386",1994,"RDU","MEM",189,-325,-493
"34387",1994,"BHM","DTW",442,-768,-552
"34388",1994,"SEA","EWR",107,1807,1572
"34389",1995,"STL","SAT",1523,17571,12186
"34390",1995,"ONT","SMF",3222,21825,18006
"34391",1995,"ORD","SNA",2875,29421,19277
"34392",1995,"SMF","SNA",2221,7201,9553
"34393",1995,"TPA","TLH",367,2348,1556
"34394",1995,"ORF","MCO",133,933,611
"34395",1995,"FSD","MSP",2017,5795,6736
"34396",1995,"LAS","PDX",1417,11838,18011
"34397",1995,"LAS","EWR",715,12922,13462
"34398",1995,"ATL","IAH",4899,43390,41928
"34399",1995,"CHS","JAX",156,928,860
"34400",1995,"BWI","ATL",3551,29684,25735
"34401",1995,"DFW","CLT",2922,33667,33569
"34402",1995,"RSW","CLT",1570,13379,11187
"34403",1995,"MLI","DEN",70,824,446
"34404",1996,"STL","PHX",5160,82890,73413
"34405",1996,"DFW","RNO",1446,24738,30833
"34406",1996,"SLC","SMF",2164,25978,23673
"34407",1996,"SEA","SNA",1243,12151,12055
"34408",1996,"MIA","TPA",247,1891,2530
"34409",1996,"PIT","TYS",451,4333,4829
"34410",1996,"ATL","MGM",2116,17764,16577
"34411",1996,"IAD","MSP",711,4284,3593
"34412",1996,"SAN","ORD",3645,27023,21623
"34413",1996,"ROC","PHL",1359,14336,14231
"34414",1996,"PBI","DFW",2059,11184,13432
"34415",1996,"CLT","FAY",2172,14649,14298
"34416",1996,"PHL","FLL",1591,22839,21506
"34417",1996,"DTW","GRR",2671,30990,29222
"34418",1996,"IND","JFK",349,2594,3674
"34419",1996,"SEA","JNU",1165,12958,13723
"34420",1996,"CVG","ATL",3585,41793,42843
"34421",1996,"ORD","ATL",8967,116701,127741
"34422",1996,"ANC","BET",886,10070,13345
"34423",1996,"PHX","BOS",266,4921,3576
"34424",1997,"JFK","PHX",1455,21938,21769
"34425",1997,"SYR","PIT",1444,8346,5795
"34426",1997,"MSP","RAP",1101,8975,8592
"34427",1997,"DTW","ROC",1295,13949,13777
"34428",1997,"LAS","MSP",1941,8223,11336
"34429",1997,"PHL","MSY",725,8456,10513
"34430",1997,"HDN","ORD",98,869,1577
"34431",1997,"PHL","ORD",9821,55615,51902
"34432",1997,"COS","DFW",3489,15310,25089
"34433",1997,"DTW","DFW",4097,39026,18155
"34434",1997,"DFW","FLL",2906,27740,29443
"34435",1997,"IAH","HDN",101,1089,646
"34436",1997,"DAL","HOU",10607,94357,81341
"34437",1997,"BWI","ATL",3741,34997,38199
"34438",1997,"JAN","CVG",354,2043,1684
"34439",1997,"ONT","CVG",57,1748,1881
"34440",1997,"CLE","SEA",125,879,446
"34441",1997,"MCO","ABQ",116,647,-490
"34442",1998,"LIT","PHX",365,5767,3577
"34443",1998,"ABE","PIT",1378,4398,5175
"34444",1998,"CAK","PIT",1027,1036,2183
"34445",1998,"ORD","SYR",2153,17670,17391
"34446",1998,"MEM","LGA",965,11601,9653
"34447",1998,"ATL","MEM",5141,35632,30670
"34448",1998,"MSY","MEM",996,3111,1014
"34449",1998,"MSP","PHL",2598,24808,26136
"34450",1998,"CVG","DTW",610,4278,5567
"34451",1998,"MAF","ELP",344,1215,736
"34452",1998,"CVG","LAS",363,1986,2866
"34453",1998,"MCI","ABQ",726,5024,1353
"34454",1998,"DFW","ATL",10370,92239,65180
"34455",1998,"GSP","ATL",2831,15318,18363
"34456",1998,"PHL","ATL",5805,57076,44741
"34457",1998,"HRL","AUS",365,1354,1115
"34458",1998,"JAX","BNA",1082,5896,2047
"34459",1998,"PHX","CLE",1120,5925,3488
"34460",1998,"SAN","CLE",351,-41,-1778
"34461",1998,"TPA","CMH",1189,7577,3189
"34462",1999,"PHL","PIT",3648,53678,64249
"34463",1999,"DFW","SAN",5002,51432,26063
"34464",1999,"ORD","MIA",5014,81439,64504
"34465",1999,"STL","ORF",1196,12641,11240
"34466",1999,"MCI","PHL",1295,3774,6779
"34467",1999,"MLU","DFW",363,2165,1763
"34468",1999,"DTW","AZO",821,5684,6576
"34469",1999,"BNA","DEN",721,2997,807
"34470",2000,"MSP","RDU",958,5066,5330
"34471",2000,"IAD","ROC",349,9705,9682
"34472",2000,"SNA","SEA",3140,30811,23240
"34473",2000,"PHL","SLC",703,5880,4324
"34474",2000,"KTN","WRG",348,6981,5895
"34475",2000,"BUF","ORD",3269,46929,54534
"34476",2000,"CVG","ORD",4540,62756,70466
"34477",2000,"PDX","DFW",2485,7349,-2455
"34478",2000,"MSP","LAN",535,2594,-531
"34479",2000,"DTW","LAX",2059,43709,37268
"34480",2000,"LAS","AMA",365,7671,6921
"34481",2000,"LAS","BDL",242,2967,2740
"34482",2000,"TYS","CLT",1335,4822,3947
"34483",2000,"ORD","CMH",1985,33296,36832
"34484",2000,"MCI","DEN",2909,53226,62772
"34485",2000,"SAN","ONT",200,-210,-5
"34486",2001,"CLT","BHM",1699,7037,3756
"34487",2001,"PHL","BUF",1708,17796,12978
"34488",2001,"PBI","BDL",1110,14037,9132
"34489",2001,"MCO","AUS",362,2972,1322
"34490",2001,"LAS","SAN",5250,59205,42557
"34491",2001,"LAS","ONT",3456,35945,24343
"34492",2001,"IAH","DTW",3490,15283,1756
"34493",2001,"SFO","KOA",365,3161,1324
"34494",2001,"DEN","SJC",3623,37278,28640
"34495",2001,"DFW","IAD",3321,36152,17311
"34496",2001,"CVG","DEN",1378,9412,4473
"34497",2001,"PNS","ATL",2310,11485,4654
"34498",2001,"PNS","BTR",86,-198,-531
"34499",2001,"BOS","LAS",753,9941,829
"34500",2001,"RSW","CMH",228,-239,-385
"34501",2001,"LRD","DFW",1453,10517,7414
"34502",2001,"BGR","BOS",3020,47257,32056
"34503",2001,"MIA","EYW",2397,20558,21079
"34504",2001,"SEA","BWI",116,464,527
"34505",2001,"EWR","PWM",66,-153,-811
"34506",2002,"PIT","ABE",990,3027,-192
"34507",2002,"LGA","PHL",427,-461,-32
"34508",2002,"SJC","BUR",2992,23399,11757
"34509",2002,"BWI","SLC",365,986,-3400
"34510",2002,"MCI","SJC",364,439,-4677
"34511",2002,"BNA","ONT",365,1529,-3531
"34512",2002,"LAS","ELP",728,5424,3970
"34513",2002,"ORD","STT",81,135,-288
"34514",2002,"JFK","SJU",2816,33690,10763
"34515",2002,"IAH","BOS",1726,5414,1956
"34516",2002,"CVG","SDF",865,3213,4632
"34517",2002,"ALB","CVG",709,1891,2589
"34518",2002,"SLC","ONT",1037,6873,6690
"34519",2002,"DCA","CMH",294,1620,7
"34520",2002,"CMH","LAX",356,2726,3253
"34521",2002,"SFO","EGE",100,4096,4013
"34522",2002,"ORF","STL",929,2410,3114
"34523",2002,"ANC","IAH",122,1610,1375
"34524",2002,"MEM","XNA",7,-12,-72
"34525",2003,"MFR","SFO",2155,19704,10409
"34526",2003,"TPA","DCA",1281,570,1632
"34527",2003,"PIT","MKE",433,771,174
"34528",2003,"CLT","RSW",1687,6622,5537
"34529",2003,"ABQ","PDX",365,765,-2284
"34530",2003,"CMH","BNA",637,1601,-567
"34531",2003,"MEM","SEA",443,1152,1026
"34532",2003,"SDF","CVG",1033,3983,4158
"34533",2003,"ATL","VLD",1439,13898,8570
"34534",2003,"CVG","FNT",197,1311,1610
"34535",2003,"MDW","CVG",472,180,-1976
"34536",2003,"IAD","BHM",12,412,387
"34537",2003,"FWA","SBN",1,0,0
"34538",2004,"GSO","ORD",1100,20283,20840
"34539",2004,"DEN","IND",1084,6854,6336
"34540",2004,"PHL","FLL",3406,55445,46487
"34541",2004,"FLL","PIT",885,3803,2414
"34542",2004,"PIT","SYR",630,8123,6159
"34543",2004,"ABQ","TUS",700,12634,11547
"34544",2004,"CMH","MCO",386,2087,479
"34545",2004,"MCI","SAN",366,2328,-1515
"34546",2004,"PVD","DTW",1492,875,2270
"34547",2004,"CHO","ATL",1049,8224,4219
"34548",2004,"CVG","CHO",1059,7735,-1796
"34549",2004,"LGA","RIC",1046,3182,-3423
"34550",2004,"DFW","MCI",5668,44904,32839
"34551",2004,"PHX","DFW",7033,48075,33276
"34552",2004,"FAT","LAX",5788,24276,11144
"34553",2004,"VCT","IAH",987,2347,-734
"34554",2004,"BHM","IAH",1645,2374,11701
"34555",2004,"OGG","PHX",103,415,104
"34556",2004,"EYW","ATL",620,13469,9567
"34557",2004,"RAP","BIS",3,625,483
"34558",2004,"IND","LEX",1,230,218
"34559",2004,"ONT","ABI",1,108,104
"34560",2005,"MDW","RDU",1319,15465,4100
"34561",2005,"PHX","LAS",10795,111928,90632
"34562",2005,"SAN","AUS",364,2206,-903
"34563",2005,"JAX","IAD",1869,4994,-4489
"34564",2005,"LIH","SFO",665,1095,-2009
"34565",2005,"ATL","MHT",1116,15753,13024
"34566",2005,"DFW","LIT",4127,41854,39541
"34567",2005,"DFW","LFT",57,276,71
"34568",2005,"DFW","BHM",1084,8460,6135
"34569",2005,"ANC","CDV",363,7775,7745
"34570",2005,"LAS","LGB",919,5002,3579
"34571",2005,"MEM","COS",1,-7,NA
"34572",2005,"MSY","MDW",90,391,-697
"34573",2005,"MEM","LNK",1,5,NA
"34574",2006,"DCA","PBI",1019,8234,5216
"34575",2006,"ORD","PHX",6010,95321,89904
"34576",2006,"SAN","PHL",1115,11625,12699
"34577",2006,"DTW","MDW",3993,48436,45731
"34578",2006,"MDW","OMA",2094,34313,28429
"34579",2006,"BFL","LAS",313,3706,4994
"34580",2006,"GSO","CVG",1466,9398,1529
"34581",2006,"DCA","LEX",307,3313,3514
"34582",2006,"ATL","JFK",2108,31804,40091
"34583",2006,"ELP","SLC",559,-381,1159
"34584",2006,"COS","LAX",1166,13303,10727
"34585",2006,"EWR","ORF",1781,31181,36986
"34586",2006,"IAH","LCH",1350,13928,9874
"34587",2006,"CAE","IAH",911,5642,4979
"34588",2006,"TYS","ATL",1736,14553,13193
"34589",2006,"SNA","ATL",1320,5256,2574
"34590",2006,"TVC","DTW",988,6929,7888
"34591",2006,"SAN","DFW",3587,20153,10579
"34592",2006,"LGA","STL",1648,12457,12036
"34593",2006,"DFW","LGA",4986,68696,75765
"34594",2006,"LAX","ANC",326,1677,418
"34595",2006,"EGE","IAH",108,351,1096
"34596",2006,"BNA","BOS",329,5862,6811
"34597",2006,"DEN","RDM",34,253,1224
"34598",2006,"OAK","BWI",137,725,-2734
"34599",2007,"BNA","PVD",363,6223,3552
"34600",2007,"BNA","TPA",1754,15998,7835
"34601",2007,"LIT","LAS",365,3872,-663
"34602",2007,"SLC","DEN",8104,65867,60914
"34603",2007,"ALB","EWR",1310,24798,31410
"34604",2007,"JAX","IAH",1876,14294,13337
"34605",2007,"EWR","OMA",891,19972,19735
"34606",2007,"CLE","SAT",352,2635,3283
"34607",2007,"CLT","STL",1085,12752,11237
"34608",2007,"LAX","CLD",2287,4249,6701
"34609",2007,"ORD","BTV",983,20060,16231
"34610",2007,"DEN","MSO",1298,10617,13216
"34611",2007,"FLL","LAS",807,8091,5364
"34612",2007,"PHL","BOS",5865,104316,112352
"34613",2007,"TPA","SLC",330,1657,-850
"34614",2007,"RNO","ATL",269,1106,214
"34615",2007,"DFW","LBB",3190,56373,52827
"34616",2007,"STL","JFK",679,6106,8790
"34617",2007,"RST","MSP",1493,6430,9456
"34618",2007,"DTW","CMH",2034,22825,24193
"34619",2007,"SJC","DFW",2433,15622,14333
"34620",2007,"LGA","EGE",17,339,298
"34621",2007,"FAI","ANC",3146,15388,12257
"34622",2007,"LGB","LAS",977,2779,4255
"34623",2007,"RDU","STL",489,4191,3173
"34624",2007,"AVP","LGA",2,95,110
"34625",2007,"SAT","AUS",1,-55,NA
"34626",2007,"CLT","GRR",1,0,NA
"34627",2008,"LAS","BNA",1199,12227,89
"34628",2008,"LAS","PVD",363,7867,3831
"34629",2008,"RSW","MDW",1086,9149,4967
"34630",2008,"SDF","PHX",365,1453,-607
"34631",2008,"TPA","HOU",1384,14942,7026
"34632",2008,"MCI","JAX",226,1635,731
"34633",2008,"GEG","LAX",430,745,2042
"34634",2008,"EWR","IND",1683,26627,27188
"34635",2008,"ALB","EWR",583,13154,14242
"34636",2008,"CLT","PNS",351,2885,1889
"34637",2008,"GSO","ORD",800,17082,13866
"34638",2008,"ORD","AVP",669,16904,16301
"34639",2008,"DSM","CVG",970,-112,-1579
"34640",2008,"MCO","GSP",88,1723,1546
"34641",2008,"EWR","GRB",1,0,NA
"34642",2008,"MOD","RNO",1,63,NA
"34643",2008,"SFO","IDA",1,5,NA
"34644",2008,"DEN","OGG",162,4022,2910
"34645",2008,"PHL","ORD",6753,121499,104734
"34646",2008,"PBI","LGA",1899,38483,39289
"34647",2008,"ATL","MGM",2496,29163,20754
"34648",2008,"ATL","CHO",771,10298,7108
"34649",2008,"MIA","MEM",779,4030,5116
"34650",2008,"BWI","MSP",969,5448,4585
"34651",2008,"SAN","MSP",1333,5848,4710
"34652",2008,"IND","RDU",661,3957,842
"34653",2008,"EVV","MEM",871,2911,1870
"34654",2008,"SAN","DFW",3453,29139,21534
"34655",2008,"LGB","LAS",849,5973,4493
"34656",2008,"EWR","SAN",1172,20814,17143
"34657",2008,"ROA","MSN",1,118,NA
"34658",2008,"OMA","GRB",1,48,NA
"34659",2008,"MFR","RDM",1,9,-5
"34660",2008,"CMH","GRR",1,40,NA
"34661",2008,"LGB","AUS",243,4774,3824
"34662",2008,"SAV","JAX",3,60,84
"34663",2008,"CLE","ABQ",12,129,174
"34664",2008,"HPN","JFK",2,23,110
"34665",2005,"FAI","OME",1,9,2
"34666",1996,"RNO","SMF",14,-4,-43
"34667",1996,"MCO","CAK",6,4,-46
"34668",1987,"SRQ","RSW",416,3230,4134
"34669",1987,"DTW","JFK",347,2090,3778
"34670",1987,"ORD","MSY",438,3062,3083
"34671",1987,"DEN","DTW",676,10849,8005
"34672",1987,"TUS","ORD",365,1673,2602
"34673",1987,"MLI","DEN",109,1046,1318
"34674",1987,"MDW","DEN",558,5440,8855
"34675",1987,"PSP","SFO",245,5813,8259
"34676",1987,"SJU","EWR",363,5845,7870
"34677",1987,"ICT","LAS",85,426,877
"34678",1987,"DTW","BUF",302,2600,3894
"34679",1987,"ROC","DTW",396,1765,2710
"34680",1987,"MSP","BIS",319,2348,3250
"34681",1987,"MEM","DSM",143,916,1614
"34682",1987,"FLL","RSW",70,175,446
"34683",1987,"SBN","DAY",361,2097,2452
"34684",1987,"BWI","BNA",346,1336,3049
"34685",1987,"DAY","FLL",88,1201,1200
"34686",1987,"IAH","PBI",76,877,-497
"34687",1987,"CVG","BWI",167,631,1990
"34688",1987,"MLB","MCO",87,395,37
"34689",1987,"LIT","BNA",268,359,-763
"34690",1987,"PIT","DAY",347,3560,4653
"34691",1987,"OTZ","ANC",117,324,874
"34692",1988,"BNA","CAK",56,253,640
"34693",1993,"SAT","LAX",173,1636,3407
"34694",1993,"PHL","SWF",12,104,173
"34695",1993,"ORF","GSO",71,1553,1745
"34696",2001,"TUL","SNA",1,12,12
"34697",1988,"JAX","STL",698,3508,6637
"34698",1988,"HOU","OKC",798,2828,185
"34699",1988,"ISP","MCO",347,5262,7854
"34700",1988,"CID","DTW",176,628,1279
"34701",1988,"MCO","MEM",1400,3202,8759
"34702",1988,"CLT","MCO",1914,31205,32347
"34703",1988,"IAH","BWI",1365,5669,2992
"34704",1988,"PHX","IAH",1182,7081,9255
"34705",1988,"ATL","FWA",354,836,910
"34706",1988,"CVG","BOS",1401,7951,10358
"34707",1988,"CLE","FLL",526,2888,169
"34708",1988,"CLT","RSW",321,1154,1653
"34709",1988,"EWR","MKE",193,618,776
"34710",1989,"TPA","SRQ",277,1393,1895
"34711",1989,"CLE","PHX",397,6944,9988
"34712",1989,"SNA","LAS",2622,9897,14713
"34713",1989,"LBB","DAL",2551,14327,11257
"34714",1989,"ORF","CLT",2749,31399,46054
"34715",1989,"RDU","DCA",1997,13282,7968
"34716",1989,"GSO","BWI",1605,11293,15624
